,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
962,/players/m/mathida01.html,Dakota Mathias,2021,2022,G,Purdue,6-4,200,"July 11, 1995",2.3,.313,0.7,.481,.389,1.5,3.9,.333,0.1,0.4,14,3.9,4.2,.419,1.8,,6.3,.434,2.7,.805,1.1,0.9,141,8.1
963,/players/m/matthwe02.html,Wesley Matthews,2010,2022,G,Marquette,6-4,220,"October 14, 1986",5.3,.377,2.0,.521,.420,4.2,9.9,.823,1.9,2.3,895,12.2,2.3,.341,0.8,,9.1,.444,4.0,.799,5.4,4.3,127,13.2
964,/players/m/maxeyty01.html,Tyrese Maxey,2021,2022,G,Kentucky,6-2,200,"November 4, 2000",2.9,.386,1.1,.528,.473,4.9,10.4,.862,1.9,2.3,132,12.9,3.6,.292,1.1,,11.3,.427,4.8,.833,3.9,3.2,31,14.0
965,/players/m/maxieja01.html,Jason Maxiell,2006,2015,F,Cincinnati,6-7,260,"February 18, 1983",0.0,.000,0.0,.495,.495,2.3,4.6,.564,1.1,2.0,618,5.6,0.1,.286,0.0,,8.6,.507,4.4,.653,5.2,3.4,129,12.1
966,/players/m/mayse01.html,Sean May,2006,2010,F,UNC,6-9,266,"April 4, 1984",0.1,.231,0.0,.460,.458,2.7,5.9,.746,1.4,1.9,119,6.9,0.1,.000,0.0,,11.2,.513,5.7,.717,6.0,4.3,77,15.8
967,/players/m/maynoer01.html,Eric Maynor,2010,2014,G,VCU,6-3,175,"June 11, 1987",1.2,.350,0.4,.442,.392,1.6,4.2,.721,0.6,0.8,267,4.3,3.0,.370,1.1,,11.2,.449,5.0,.791,4.9,3.9,130,15.0
968,/players/m/mayooj01.html,O.J. Mayo,2009,2016,G,USC,6-5,210,"November 5, 1987",4.2,.373,1.6,.494,.429,5.1,12.0,.820,2.0,2.5,547,13.8,6.5,.409,2.7,,16.2,.442,7.2,.803,4.6,3.7,33,20.7
969,/players/m/mayssk01.html,Skylar Mays,2021,2022,G,LSU,6-4,205,"September 5, 1997",1.1,.338,0.4,.537,.469,1.3,2.7,.882,0.5,0.6,59,3.5,3.9,.345,1.3,,9.0,.445,4.0,.845,3.7,3.1,130,12.4
970,/players/m/mbahalu01.html,Luc Mbah a Moute,2009,2020,F,UCLA,6-8,230,"September 9, 1986",0.9,.334,0.3,.482,.454,2.4,5.4,.659,1.2,1.8,689,6.4,0.9,.215,0.2,,6.8,.503,3.4,.668,2.5,1.7,107,8.7
971,/players/m/mcadoja01.html,James Michael McAdoo,2015,2018,F,UNC,6-9,230,"January 4, 1993",0.2,.294,0.0,.538,.528,1.2,2.3,.534,0.6,1.1,111,3.0,0.1,.000,0.0,,9.7,.447,4.3,.569,4.9,2.8,108,11.4
972,/players/m/mcbrimi01.html,Miles McBride,2022,2022,G,West Virginia,6-2,200,"September 8, 2000",1.6,.246,0.4,.379,.303,0.8,2.6,.667,0.2,0.3,38,2.2,3.2,.368,1.2,,10.3,.419,4.3,.785,3.6,2.8,60,12.6
973,/players/m/mccalta01.html,Tahjere McCall,2019,2019,G,Tennessee State,6-5,195,"August 17, 1994",1.0,.000,0.0,.667,.667,2.0,3.0,.000,0.0,1.0,1,4.0,1.2,.230,0.3,,7.8,.427,3.3,.677,4.6,3.1,117,10.0
974,/players/m/mccalra01.html,Ray McCallum,2014,2016,G,Detroit Mercy,6-3,190,"June 12, 1991",1.4,.335,0.5,.447,.408,2.4,5.9,.711,0.7,0.9,154,6.0,3.3,.290,1.0,,11.5,.465,5.4,.723,5.8,4.2,102,15.9
975,/players/m/mccanra01.html,Rashad McCants,2006,2009,G,UNC,6-4,207,"September 25, 1984",3.2,.368,1.2,.499,.431,3.7,8.6,.741,1.4,1.8,249,10.0,5.4,.415,2.3,,12.9,.486,6.3,.721,3.8,2.8,98,17.6
976,/players/m/mccawpa01.html,Patrick McCaw,2017,2021,G,UNLV,6-7,181,"October 25, 1995",1.5,.305,0.5,.486,.420,1.5,3.5,.785,0.4,0.5,199,3.8,5.2,.367,1.9,,9.6,.439,4.2,.753,2.5,1.9,65,12.2
977,/players/m/mccluma01.html,Mac McClung,2022,2022,G,"Georgetown, Texas Tech",6-2,185,"January 6, 1999",0.0,,0.0,1.000,1.000,1.0,1.0,,0.0,0.0,1,2.0,4.7,.313,1.5,,12.1,.403,4.9,.797,4.4,3.5,79,14.7
978,/players/m/mccolcj01.html,CJ McCollum,2014,2022,G,Lehigh,6-3,190,"September 19, 1991",5.9,.397,2.3,.527,.455,7.4,16.2,.813,2.1,2.6,586,19.2,5.2,.377,2.0,,15.7,.439,6.9,.825,6.7,5.5,111,21.3
979,/players/m/mccontj01.html,T.J. McConnell,2016,2022,G,"Duquesne, Arizona",6-1,190,"March 25, 1992",0.7,.325,0.2,.523,.504,3.1,6.1,.766,0.5,0.7,478,6.8,2.6,.380,1.0,,8.1,.490,4.0,.749,1.7,1.3,139,10.2
980,/players/m/mccrach01.html,Chris McCray,2007,2007,G,Maryland,6-5,192,"May 27, 1984",0.0,,0.0,.000,.000,0.0,0.6,,0.0,0.0,5,0.0,3.0,.330,1.0,,7.7,.463,3.5,.854,3.1,2.7,103,10.8
981,/players/m/mccreer01.html,Erik McCree,2018,2018,F,Louisiana Tech,6-7,219,"December 20, 1993",0.3,.000,0.0,.000,.000,0.0,0.5,,0.0,0.0,4,0.0,3.3,.342,1.1,,9.4,.459,4.3,.738,3.5,2.6,123,12.3
982,/players/m/mcculch01.html,Chris McCullough,2016,2018,F,Syracuse,6-11,200,"February 5, 1995",0.8,.306,0.3,.467,.426,1.3,3.1,.548,0.4,0.7,59,3.3,0.1,1.000,0.1,,7.1,.478,3.4,.563,4.4,2.5,16,9.3
983,/players/m/mcdanja02.html,Jaden McDaniels,2021,2022,F,Washington,6-9,185,"September 29, 2000",3.4,.336,1.1,.536,.454,3.2,7.0,.722,0.6,0.9,130,8.1,4.1,.339,1.4,,10.8,.405,4.4,.763,3.7,2.8,31,13.0
984,/players/m/mcdanja01.html,Jalen McDaniels,2020,2022,F,San Diego State,6-9,205,"January 31, 1998",2.0,.348,0.7,.535,.467,2.4,5.1,.725,0.9,1.3,114,6.4,1.4,.298,0.4,,10.0,.504,5.0,.758,3.6,2.7,67,13.2
985,/players/m/mcdankj01.html,K.J. McDaniels,2015,2017,G-F,Clemson,6-6,205,"February 9, 1993",1.6,.290,0.5,.464,.412,1.9,4.6,.776,1.1,1.4,148,5.3,2.8,.313,0.9,,8.6,.450,3.9,.767,3.2,2.4,94,11.0
986,/players/m/mcderdo01.html,Doug McDermott,2015,2022,F,Creighton,6-7,225,"January 3, 1992",3.4,.409,1.4,.570,.476,3.5,7.3,.820,0.9,1.0,527,9.2,4.1,.458,1.9,,14.3,.550,7.9,.831,4.9,4.1,145,21.7
987,/players/m/mcderse01.html,Sean McDermott,2021,2021,F,Butler,6-6,195,"November 3, 1996",1.2,.227,0.3,.470,.394,0.7,1.8,1.000,0.4,0.4,18,2.2,4.0,.403,1.6,,5.6,.467,2.6,.824,1.1,0.9,125,7.8
988,/players/m/mcfariv01.html,Ivan McFarlin,2007,2007,F,Oklahoma State,6-8,240,"April 26, 1982",0.1,.000,0.0,.385,.385,0.5,1.2,.714,0.5,0.6,11,1.4,0.0,.400,0.0,,7.9,.584,4.6,.668,3.5,2.3,132,11.6
989,/players/m/mcgarmi01.html,Mitch McGary,2015,2016,F-C,Michigan,6-10,255,"June 6, 1992",0.1,.000,0.0,.527,.527,1.9,3.6,.580,0.6,1.0,52,4.4,0.0,.000,0.0,,5.9,.588,3.5,.513,1.6,0.8,47,7.8
990,/players/m/mcgeeja01.html,JaVale McGee,2009,2022,C,Nevada,7-0,270,"January 19, 1988",0.1,.185,0.0,.578,.576,3.4,5.9,.606,1.1,1.9,817,8.0,0.7,.356,0.2,,6.5,.542,3.5,.514,2.7,1.4,66,8.7
991,/players/m/mcgrica01.html,Cameron McGriff,2022,2022,F,Oklahoma State,6-7,230,"September 30, 1997",2.0,.333,0.7,.429,.357,1.7,4.7,1.000,0.7,0.7,3,4.7,2.3,.313,0.7,,6.8,.427,2.9,.802,3.3,2.6,132,9.2
992,/players/m/mcgruro01.html,Rodney McGruder,2017,2022,G,Kansas State,6-4,205,"July 29, 1991",2.6,.350,0.9,.507,.419,2.1,5.1,.653,0.5,0.8,283,5.7,3.7,.381,1.4,,9.3,.452,4.2,.759,2.5,1.9,135,11.7
993,/players/m/mcguido01.html,Dominic McGuire,2008,2013,F,"California, Fresno State",6-9,220,"October 20, 1985",0.0,.188,0.0,.420,.419,1.1,2.7,.658,0.5,0.7,342,2.7,1.1,.253,0.3,,7.2,.462,3.3,.556,3.2,1.8,86,8.7
994,/players/m/mckintr01.html,Trey McKinney-Jones,2018,2018,G,"Missouri-Kansas City, Miami (FL)",6-5,214,"August 27, 1990",0.0,,0.0,,,0.0,0.0,,0.0,0.0,1,0.0,2.6,.363,1.0,,5.9,.444,2.6,.740,2.0,1.4,130,7.7
995,/players/m/mckinal01.html,Alfonzo McKinnie,2018,2022,F,Green Bay,6-7,215,"September 17, 1992",1.4,.326,0.5,.535,.467,1.6,3.4,.583,0.3,0.6,182,4.0,0.8,.351,0.3,,5.6,.506,2.8,.622,2.0,1.3,96,7.2
996,/players/m/mclauja01.html,JaQuori McLaughlin,2022,2022,G,"Oregon State, UC Santa Barbara",6-4,190,"January 29, 1998",0.3,.000,0.0,.000,.000,0.0,0.5,,0.0,0.0,4,0.0,4.1,.370,1.5,,9.2,.415,3.8,.794,3.4,2.7,126,11.9
997,/players/m/mclaujo01.html,Jordan McLaughlin,2020,2022,G,USC,5-11,185,"April 9, 1996",1.8,.351,0.6,.513,.442,1.9,4.4,.717,0.5,0.8,140,5.0,3.8,.379,1.4,,10.2,.439,4.5,.738,3.4,2.5,128,12.9
998,/players/m/mclembe01.html,Ben McLemore,2014,2022,G,Kansas,6-3,195,"February 11, 1993",4.3,.362,1.6,.514,.413,3.2,7.7,.782,1.1,1.4,552,9.0,4.7,.420,2.0,,10.8,.495,5.4,.870,3.7,3.2,37,15.9
999,/players/m/mcleoke01.html,Keith McLeod,2004,2007,G,Bowling Green,6-2,188,"November 5, 1979",1.0,.282,0.3,.386,.357,1.8,5.1,.800,1.6,2.0,200,5.5,4.5,.399,1.8,,12.1,.426,5.2,.791,6.3,5.0,111,17.1
1000,/players/m/mcneaje01.html,Jerel McNeal,2015,2015,G,Marquette,6-3,200,"June 1, 1987",0.3,.500,0.2,.318,.273,0.5,1.8,1.000,0.3,0.3,6,1.5,3.6,.347,1.3,,12.7,.440,5.6,.717,4.0,2.8,130,15.3
1001,/players/m/mcraejo01.html,Jordan McRae,2016,2020,G,Tennessee,6-5,179,"March 28, 1991",1.9,.355,0.7,.474,.417,2.5,5.9,.772,1.3,1.7,123,6.9,4.6,.343,1.6,,10.4,.417,4.4,.769,4.0,3.1,114,13.3
1002,/players/m/mcrobjo01.html,Josh McRoberts,2008,2018,F,Duke,6-10,240,"February 28, 1987",1.3,.340,0.5,.513,.463,2.1,4.6,.705,0.7,1.0,433,5.4,0.5,.278,0.1,,7.5,.540,4.0,.664,3.8,2.5,69,10.8
1003,/players/m/meeksjo01.html,Jodie Meeks,2010,2019,G,Kentucky,6-4,210,"August 21, 1987",3.9,.373,1.4,.517,.420,3.1,7.4,.879,1.6,1.9,539,9.3,5.7,.386,2.2,,10.9,.436,4.8,.890,4.1,3.7,81,15.4
1004,/players/m/mejrisa01.html,Salah Mejri,2016,2019,C,,7-2,235,"June 15, 1986",0.2,.293,0.1,.616,.603,1.4,2.3,.590,0.6,1.0,204,3.4,,,,,,,,,,,,
1005,/players/m/mekelga01.html,Gal Mekel,2014,2015,G,Wichita State,6-3,191,"March 4, 1988",0.7,.217,0.1,.335,.311,0.9,3.0,.667,0.2,0.3,35,2.3,2.7,.306,0.8,,5.7,.379,2.2,.809,1.9,1.5,62,6.7
1006,/players/m/mellini01.html,Nicolò Melli,2020,2021,F,,6-9,236,"January 26, 1991",2.8,.316,0.9,.491,.392,1.7,4.4,.745,0.7,0.9,105,5.0,,,,,,,,,,,,
1007,/players/m/melofa01.html,Fab Melo,2013,2013,C,Syracuse,7-0,255,"June 20, 1990",0.0,,0.0,.500,.500,0.5,1.0,.250,0.2,0.7,6,1.2,0.0,,0.0,,3.6,.576,2.1,.553,1.3,0.7,63,4.9
1008,/players/m/meltode01.html,De'Anthony Melton,2019,2022,G,USC,6-2,200,"May 28, 1998",3.4,.361,1.2,.494,.410,3.0,7.4,.763,1.0,1.3,231,8.3,2.1,.284,0.6,,6.4,.437,2.8,.706,3.0,2.1,36,8.3
1009,/players/m/mensapo01.html,Pops Mensah-Bonsu,2007,2011,F,George Washington,6-9,240,"September 7, 1983",0.0,.000,0.0,.410,.410,1.0,2.6,.589,0.9,1.5,61,3.0,0.0,,0.0,,7.2,.584,4.2,.608,5.4,3.3,112,11.7
1010,/players/m/merrisa01.html,Sam Merrill,2021,2022,G,Utah State University,6-4,205,"May 15, 1996",1.9,.400,0.8,.563,.417,1.1,2.7,.750,0.2,0.2,36,3.2,5.8,.420,2.4,,11.6,.470,5.5,.891,3.8,3.4,131,16.8
1011,/players/m/metuch01.html,Chimezie Metu,2019,2022,F,USC,6-9,225,"March 22, 1997",1.6,.305,0.5,.508,.461,2.3,5.1,.763,0.9,1.1,140,6.0,0.4,.302,0.1,,8.9,.533,4.8,.692,3.9,2.7,104,12.3
1012,/players/m/mickejo01.html,Jordan Mickey,2016,2018,F,LSU,6-8,235,"July 9, 1994",0.3,.118,0.0,.457,.449,1.0,2.2,.605,0.4,0.7,64,2.4,0.2,.071,0.0,,10.8,.518,5.6,.669,4.3,2.9,65,14.0
1013,/players/m/middlkh01.html,Khris Middleton,2013,2022,F-G,Texas A&M,6-7,222,"August 12, 1991",4.7,.392,1.9,.527,.458,6.2,13.5,.881,2.9,3.2,648,17.1,3.3,.321,1.1,,9.1,.431,3.9,.768,3.1,2.4,87,11.3
1014,/players/m/mikaer01.html,Eric Mika,2020,2020,C,BYU,6-10,230,"January 5, 1995",0.0,,0.0,.667,.667,2.0,3.0,1.000,2.0,2.0,1,6.0,0.0,.000,0.0,,10.5,.528,5.6,.707,7.1,5.0,67,16.1
1015,/players/m/milesaa01.html,Aaron Miles,2006,2006,G,Kansas,6-1,175,"April 13, 1983",0.0,,0.0,.333,.333,0.3,0.9,1.000,0.2,0.2,19,0.8,2.2,.342,0.8,,6.9,.415,2.9,.755,2.7,2.1,138,8.6
1016,/players/m/milescj01.html,C.J. Miles,2006,2022,G-F,,6-6,220,"March 18, 1987",4.1,.358,1.5,.500,.411,3.4,8.3,.809,1.3,1.6,849,9.6,,,,,,,,,,,,
1017,/players/m/milicda01.html,Darko Miličić,2004,2013,F-C,,7-0,250,"June 20, 1985",0.0,.000,0.0,.460,.460,2.6,5.6,.574,0.9,1.6,468,6.0,,,,,,,,,,,,
1018,/players/m/milleda01.html,Darius Miller,2013,2021,F,Kentucky,6-6,225,"March 21, 1990",3.3,.383,1.3,.552,.419,2.0,4.8,.840,0.6,0.7,271,5.9,3.0,.379,1.2,,6.5,.448,2.9,.815,1.5,1.2,152,8.2
1019,/players/m/millema01.html,Malcolm Miller,2018,2020,F,Holy Cross,6-7,210,"March 6, 1993",1.2,.406,0.5,.590,.434,0.7,1.6,.625,0.2,0.3,53,2.0,2.5,.370,0.9,,6.7,.445,3.0,.765,2.8,2.2,112,9.0
1020,/players/m/millequ01.html,Quincy Miller,2013,2015,F,Baylor,6-9,210,"November 18, 1992",1.6,.292,0.5,.404,.350,1.6,4.4,.706,0.7,1.0,69,4.3,1.9,.348,0.6,,8.4,.447,3.7,.816,3.1,2.5,37,10.6
1021,/players/m/millspa02.html,Patty Mills,2010,2022,G,Saint Mary's,6-1,180,"August 11, 1988",4.5,.389,1.8,.540,.426,3.3,7.7,.855,0.9,1.0,816,9.2,6.7,.331,2.2,,13.4,.415,5.6,.806,3.7,3.0,58,16.4
1022,/players/m/millsel01.html,Elijah Millsap,2015,2017,G-F,"Louisiana, UAB",6-6,225,"August 12, 1987",1.5,.279,0.4,.379,.327,1.3,4.1,.679,1.0,1.5,69,4.2,2.0,.291,0.6,,10.6,.422,4.4,.629,5.3,3.3,87,12.8
1023,/players/m/millspa01.html,Paul Millsap,2007,2022,F,Louisiana Tech,6-7,257,"February 10, 1985",1.5,.341,0.5,.513,.489,5.0,10.3,.736,2.8,3.9,1085,13.4,0.2,.375,0.1,,12.4,.577,7.2,.620,6.8,4.2,92,18.6
1024,/players/m/miltosh01.html,Shake Milton,2019,2022,G,SMU,6-5,205,"September 26, 1996",2.9,.357,1.0,.509,.445,3.6,8.0,.815,1.5,1.8,174,9.6,5.1,.427,2.2,,9.9,.452,4.5,.791,2.9,2.3,87,13.4
1025,/players/m/mingya01.html,Yao Ming,2003,2011,C,,7-6,310,"September 12, 1980",0.0,.200,0.0,.525,.524,7.0,13.3,.833,5.1,6.1,486,19.0,,,,,,,,,,,,
1026,/players/m/mirotni01.html,Nikola Mirotić,2015,2019,F,,6-10,250,"February 11, 1991",5.4,.359,1.9,.522,.423,4.1,9.7,.808,2.2,2.7,319,12.3,,,,,,,,,,,,
1027,/players/m/mitchda01.html,Davion Mitchell,2022,2022,G,"Auburn, Baylor",6-2,205,"September 5, 1998",4.3,.317,1.4,.477,.415,4.6,11.1,.630,0.6,1.0,72,11.2,3.2,.376,1.2,,7.1,.459,3.3,.657,1.9,1.2,94,9.0
1028,/players/m/mitchdo01.html,Donovan Mitchell,2018,2022,G,Louisville,6-1,215,"September 7, 1996",7.7,.362,2.8,.514,.442,8.6,19.4,.833,4.0,4.8,343,23.9,4.6,.329,1.5,,9.8,.418,4.1,.788,2.5,2.0,65,11.7
1029,/players/m/mitchto03.html,Tony Mitchell,2014,2014,F,Alabama,6-6,216,"August 7, 1989",0.3,.000,0.0,.600,.600,1.0,1.7,,0.0,0.0,3,2.0,2.6,.301,0.8,,10.4,.493,5.1,.630,2.6,1.6,89,12.7
1030,/players/m/mitchto02.html,Tony Mitchell,2014,2014,F,University of North Texas,6-8,235,"April 7, 1992",0.0,1.000,0.0,.458,.417,0.2,0.6,.579,0.5,0.9,21,1.0,2.6,.340,0.9,,9.6,.490,4.7,.702,4.9,3.5,55,13.7
1031,/players/m/mitrona01.html,Naz Mitrou-Long,2018,2020,G,Iowa State,6-3,218,"August 3, 1993",1.2,.208,0.3,.408,.342,0.7,1.9,1.000,0.1,0.1,20,1.7,5.2,.380,2.0,,7.3,.451,3.3,.751,1.3,1.0,131,9.5
1032,/players/m/mobleev01.html,Evan Mobley,2022,2022,F-C,USC,7-0,215,"June 18, 2001",1.4,.253,0.3,.520,.506,6.1,12.0,.664,2.4,3.6,67,14.9,1.2,.300,0.4,,10.3,.578,6.0,.694,5.8,4.1,33,16.4
1033,/players/m/mokokad01.html,Adam Mokoka,2020,2021,G,,6-4,190,"July 18, 1998",1.0,.280,0.3,.479,.404,0.8,1.9,.400,0.1,0.2,25,1.9,,,,,,,,,,,,
1034,/players/m/moniase01.html,Sergei Monia,2006,2006,F,,6-8,220,"April 15, 1983",1.3,.265,0.3,.385,.333,1.1,3.3,.714,0.4,0.5,26,3.0,,,,,,,,,,,,
1035,/players/m/monkma01.html,Malik Monk,2018,2022,G,Kentucky,6-3,200,"February 4, 1998",4.6,.354,1.6,.516,.423,3.7,8.7,.827,1.1,1.4,305,10.1,6.9,.397,2.7,,14.7,.450,6.6,.822,4.7,3.9,38,19.8
1036,/players/m/monrogr01.html,Greg Monroe,2011,2022,C-F,Georgetown,6-11,265,"June 4, 1990",0.0,.059,0.0,.514,.514,5.2,10.2,.703,2.6,3.7,644,13.0,0.5,.273,0.1,,9.8,.543,5.3,.677,5.5,3.7,65,14.5
1037,/players/m/montelu01.html,Luis Montero,2016,2018,G,Westchester CC,6-7,185,"April 6, 1993",0.6,.111,0.1,.275,.250,0.4,1.4,.750,0.2,0.3,14,1.0,,,,,,,,,,,,
1038,/players/m/moodymo01.html,Moses Moody,2022,2022,G,Arkansas,6-6,205,"May 31, 2002",2.2,.352,0.8,.536,.430,1.5,3.6,.778,0.6,0.7,50,4.4,5.1,.358,1.8,,12.1,.427,5.2,.812,5.8,4.7,32,16.8
1039,/players/m/moonja01.html,Jamario Moon,2008,2012,F,Meridian Community College,6-8,205,"June 13, 1980",1.9,.329,0.6,.518,.461,2.5,5.5,.803,0.6,0.8,286,6.3,,,,,,,,,,,,
1040,/players/m/moonxa01.html,Xavier Moon,2022,2022,G,"Northwest Florida State College, Morehead State University",6-2,165,"January 2, 1995",1.4,.364,0.5,.487,.436,2.1,4.9,.667,0.3,0.4,8,5.0,,,,,,,,,,,,
1041,/players/m/moonema01.html,Matt Mooney,2020,2022,G,"Air Force, South Dakota, Texas Tech",6-3,199,"February 7, 1997",0.6,.000,0.0,.200,.200,0.2,1.0,,0.0,0.0,5,0.4,4.6,.368,1.7,,11.3,.446,5.0,.772,3.0,2.3,135,14.1
1042,/players/m/moorebe01.html,Ben Moore,2018,2018,F,SMU,6-8,220,"May 13, 1995",0.0,,0.0,,,0.0,0.0,,0.0,0.0,2,0.0,0.0,.200,0.0,,6.3,.539,3.4,.663,3.3,2.2,135,9.0
1043,/players/m/mooreet01.html,E'Twaun Moore,2012,2021,G-F,Purdue,6-3,191,"February 25, 1989",2.4,.388,0.9,.521,.455,3.2,7.1,.742,0.6,0.8,598,7.9,4.6,.380,1.7,,12.7,.440,5.6,.729,3.3,2.4,140,15.3
1044,/players/m/moranja01.html,Ja Morant,2020,2022,G,Murray State,6-3,174,"August 10, 1999",3.6,.325,1.2,.510,.474,7.8,16.4,.755,4.4,5.8,186,21.2,3.8,.343,1.3,,12.6,.485,6.1,.810,6.3,5.1,65,18.7
1045,/players/m/moreler01.html,Eric Moreland,2015,2019,F-C,Oregon State,6-10,238,"December 24, 1991",0.0,1.000,0.0,.540,.537,0.9,1.6,.394,0.2,0.4,83,1.9,0.3,.333,0.1,,5.0,.535,2.7,.531,3.3,1.8,89,7.2
1046,/players/m/morgaju01.html,Juwan Morgan,2020,2022,F,Indiana,6-7,232,"April 17, 1997",0.4,.348,0.2,.593,.525,0.6,1.1,.545,0.1,0.2,52,1.5,1.5,.297,0.4,,7.2,.562,4.0,.671,3.3,2.2,128,10.7
1047,/players/m/morrida01.html,Darius Morris,2012,2015,G,Michigan,6-4,190,"January 3, 1991",1.1,.322,0.4,.439,.384,1.3,3.3,.630,0.4,0.6,132,3.3,1.5,.223,0.3,,8.0,.469,3.8,.695,2.9,2.0,67,9.9
1048,/players/m/morrija01.html,Jaylen Morris,2018,2022,G,Molloy,6-5,185,"September 19, 1995",1.2,.200,0.2,.385,.354,1.3,3.7,.500,0.2,0.5,13,3.1,,,,,,,,,,,,
1049,/players/m/morrima03.html,Marcus Morris,2012,2022,F,Kansas,6-8,218,"September 2, 1989",4.2,.378,1.6,.512,.436,4.5,10.4,.772,1.8,2.3,716,12.4,1.1,.358,0.4,,8.4,.555,4.7,.660,4.3,2.9,109,12.6
1050,/players/m/morrima02.html,Markieff Morris,2012,2022,F,Kansas,6-9,245,"September 2, 1989",2.5,.341,0.8,.491,.446,4.2,9.5,.777,1.6,2.1,715,10.9,0.9,.404,0.3,,5.7,.553,3.1,.653,2.9,1.9,109,8.5
1051,/players/m/morrimo01.html,Monte Morris,2018,2022,G,Iowa State,6-2,183,"June 27, 1995",3.0,.396,1.2,.550,.482,4.2,8.7,.830,1.0,1.2,278,10.6,2.9,.381,1.1,,9.5,.476,4.5,.780,2.6,2.0,140,12.2
1052,/players/m/morrira01.html,Randolph Morris,2007,2010,C,Kentucky,6-10,266,"January 2, 1986",0.0,,0.0,.426,.426,0.7,1.6,.545,0.5,0.9,74,1.9,0.0,,0.0,,8.1,.578,4.7,.661,4.9,3.2,89,12.6
1053,/players/m/morriad01.html,Adam Morrison,2007,2010,F,Gonzaga,6-8,205,"July 19, 1984",2.3,.331,0.8,.423,.373,2.9,7.8,.710,0.9,1.2,161,7.5,3.7,.368,1.3,,14.0,.503,7.0,.761,5.5,4.2,95,19.7
1054,/players/m/morroan01.html,Anthony Morrow,2009,2017,G,Georgia Tech,6-5,210,"September 27, 1985",3.4,.417,1.4,.539,.447,3.5,7.8,.880,1.1,1.2,564,9.4,5.0,.421,2.1,,8.8,.437,3.8,.867,1.8,1.6,123,11.4
1055,/players/m/motiedo01.html,Donatas Motiejūnas,2013,2019,F-C,,7-0,222,"September 20, 1990",1.6,.300,0.5,.508,.469,2.9,6.2,.597,1.0,1.7,251,7.3,,,,,,,,,,,,
1056,/players/m/motlejo01.html,Johnathan Motley,2018,2020,F,Baylor,6-8,230,"May 4, 1995",0.2,.200,0.0,.558,.552,2.0,3.5,.587,1.0,1.6,46,4.9,0.5,.240,0.1,,9.0,.519,4.7,.654,3.9,2.5,102,12.0
1057,/players/m/moultar01.html,Arnett Moultrie,2013,2014,F,"Texas-El Paso, Mississippi State",6-11,249,"November 18, 1990",0.0,,0.0,.547,.547,1.6,2.9,.667,0.4,0.6,59,3.6,1.0,.289,0.3,,8.6,.511,4.4,.676,3.4,2.3,100,11.4
1058,/players/m/mozgoti01.html,Timofey Mozgov,2011,2018,C,,7-1,275,"July 16, 1986",0.1,.190,0.0,.537,.535,2.7,5.1,.738,1.3,1.8,454,6.8,,,,,,,,,,,,
1059,/players/m/mudiaem01.html,Emmanuel Mudiay,2016,2022,G,,6-3,200,"March 5, 1996",2.8,.323,0.9,.446,.401,4.0,10.1,.744,1.9,2.6,302,10.9,,,,,,,,,,,,
1060,/players/m/muhamsh01.html,Shabazz Muhammad,2014,2018,F-G,UCLA,6-6,223,"November 13, 1992",1.4,.319,0.4,.504,.473,3.4,7.2,.751,1.8,2.4,278,9.0,3.3,.377,1.3,,14.3,.443,6.3,.711,5.6,4.0,32,17.9
1061,/players/m/muldemy01.html,Mychal Mulder,2020,2022,G-F,"Vincennes University, Kentucky",6-3,184,"June 12, 1994",3.8,.365,1.4,.556,.414,2.0,4.9,.694,0.3,0.4,82,5.7,1.9,.343,0.7,,2.7,.376,1.0,.933,0.3,0.3,56,2.9
1062,/players/m/mulleby01.html,Byron Mullens,2010,2014,C,Ohio State,7-0,275,"February 14, 1989",1.8,.319,0.6,.448,.408,2.9,7.2,.706,0.9,1.3,189,7.4,0.0,.000,0.0,,5.7,.638,3.6,.559,2.8,1.6,33,8.8
1063,/players/m/munfoxa02.html,Xavier Munford,2016,2018,G,Rhode Island,6-2,180,"June 1, 1992",1.3,.360,0.5,.452,.398,1.7,4.2,.500,0.4,0.8,20,4.2,6.4,.335,2.1,,14.5,.398,5.8,.710,4.9,3.5,61,17.1
1064,/players/m/murkead01.html,Ade Murkey,2022,2022,G,Denver,6-5,200,"January 29, 1998",0.0,,0.0,,,0.0,0.0,,0.0,0.0,1,0.0,1.1,.353,0.4,,8.2,.469,3.8,.731,3.5,2.6,118,10.6
1065,/players/m/murpher01.html,Erik Murphy,2014,2014,F,Florida,6-10,230,"October 26, 1990",0.1,.000,0.0,.231,.231,0.1,0.5,,0.0,0.0,24,0.3,2.4,.435,1.1,,5.7,.514,2.9,.757,1.1,0.8,136,7.7
